wilayah,kategori_kendaraan,tahun,jumlah_kendaraan,lag_1,lag_2,growth,tipe
KOTA BANJAR,2,2028,282.0,282.0,282.0,0.0,prediksi
KOTA BANJAR,2,2029,282.0,282.0,282.0,0.0,prediksi
KOTA BANJAR,2,2030,282.0,282.0,282.0,0.0,prediksi
KOTA BANJAR,3,2016,0.0,0.0,0.0,0.0,historis
KOTA BANJAR,3,2017,0.0,0.0,0.0,0.0,historis
KOTA BANJAR,3,2018,2571.0,0.0,0.0,0.0,historis
KOTA BANJAR,3,2019,2573.0,2571.0,0.0,0.0,historis
KOTA BANJAR,3,2020,2377.0,2573.0,2571.0,0.0007779074290159471,historis
KOTA BANJAR,3,2021,2429.0,2377.0,2573.0,-0.07617567042363001,historis
KOTA BANJAR,3,2021,2429.0,2429.0,2377.0,0.02187631468237274,historis
KOTA BANJAR,3,2021,2429.0,2429.0,2429.0,0.0,historis
KOTA BANJAR,3,2021,2429.0,2429.0,2429.0,0.0,historis
KOTA BANJAR,3,2021,2429.0,2429.0,2429.0,0.0,historis
KOTA BANJAR,3,2021,2429.0,2429.0,2429.0,0.0,historis
KOTA BANJAR,3,2021,2429.0,2429.0,2429.0,0.0,historis
KOTA BANJAR,3,2021,2429.0,2429.0,2429.0,0.0,historis
KOTA BANJAR,3,2021,2429.0,2429.0,2429.0,0.0,historis
KOTA BANJAR,3,2021,2429.0,2429.0,2429.0,0.0,historis
KOTA BANJAR,3,2022,2501.0,2429.0,2429.0,0.0,historis
KOTA BANJAR,3,2022,2501.0,2501.0,2429.0,0.029641827912721283,historis
KOTA BANJAR,3,2022,2501.0,2501.0,2501.0,0.0,historis
KOTA BANJAR,3,2022,2501.0,2501.0,2501.0,0.0,historis
KOTA BANJAR,3,2022,2501.0,2501.0,2501.0,0.0,historis
KOTA BANJAR,3,2022,2501.0,2501.0,2501.0,0.0,historis
KOTA BANJAR,3,2022,2501.0,2501.0,2501.0,0.0,historis
KOTA BANJAR,3,2022,2501.0,2501.0,2501.0,0.0,historis
KOTA BANJAR,3,2022,2501.0,2501.0,2501.0,0.0,historis
KOTA BANJAR,3,2022,2501.0,2501.0,2501.0,0.0,historis
KOTA BANJAR,3,2022,2501.0,2501.0,2501.0,0.0,historis
KOTA BANJAR,3,2022,2501.0,2501.0,2501.0,0.0,historis
KOTA BANJAR,3,2023,2486.0,2501.0,2501.0,0.0,historis
KOTA BANJAR,3,2023,2486.0,2486.0,2501.0,-0.0059976009596161535,historis
KOTA BANJAR,3,2023,2486.0,2486.0,2486.0,0.0,historis
KOTA BANJAR,3,2023,2486.0,2486.0,2486.0,0.0,historis
KOTA BANJAR,3,2023,2486.0,2486.0,2486.0,0.0,historis
KOTA BANJAR,3,2023,2486.0,2486.0,2486.0,0.0,historis
KOTA BANJAR,3,2024,2428.0,2486.0,2486.0,0.0,historis
KOTA BANJAR,3,2024,2428.0,2428.0,2486.0,-0.02333065164923572,historis
KOTA BANJAR,3,2024,2428.0,2428.0,2428.0,0.0,historis
KOTA BANJAR,3,2024,2428.0,2428.0,2428.0,0.0,historis
KOTA BANJAR,3,2024,2428.0,2428.0,2428.0,0.0,historis
KOTA BANJAR,3,2024,2428.0,2428.0,2428.0,0.0,historis
KOTA BANJAR,3,2024,2428.0,2428.0,2428.0,0.0,historis
KOTA BANJAR,3,2024,2428.0,2428.0,2428.0,0.0,historis
KOTA BANJAR,3,2024,2428.0,2428.0,2428.0,0.0,historis
KOTA BANJAR,3,2024,2428.0,2428.0,2428.0,0.0,historis
KOTA BANJAR,3,2025,2388.0,2428.0,2428.0,0.0,historis
KOTA BANJAR,3,2026,3687.0,2388.0,2428.0,-0.0165,prediksi
KOTA BANJAR,3,2027,3687.0,3687.0,2388.0,0.5438,prediksi
KOTA BANJAR,3,2028,3687.0,3687.0,3687.0,0.0,prediksi
KOTA BANJAR,3,2029,3687.0,3687.0,3687.0,0.0,prediksi
KOTA BANJAR,3,2030,3687.0,3687.0,3687.0,0.0,prediksi
KOTA BEKASI,0,2016,0.0,0.0,0.0,0.0,historis
KOTA BEKASI,0,2017,0.0,0.0,0.0,0.0,historis
KOTA BEKASI,0,2018,307235.0,0.0,0.0,0.0,historis
KOTA BEKASI,0,2019,310635.0,307235.0,0.0,0.0,historis
KOTA BEKASI,0,2020,295283.0,310635.0,307235.0,0.011066447507608183,historis
KOTA BEKASI,0,2021,296114.0,295283.0,310635.0,-0.049421346596487836,historis
KOTA BEKASI,0,2021,296114.0,296114.0,295283.0,0.0028142493811021967,historis
KOTA BEKASI,0,2021,296114.0,296114.0,296114.0,0.0,historis
KOTA BEKASI,0,2021,296114.0,296114.0,296114.0,0.0,historis
KOTA BEKASI,0,2021,296114.0,296114.0,296114.0,0.0,historis
KOTA BEKASI,0,2021,296114.0,296114.0,296114.0,0.0,historis
KOTA BEKASI,0,2021,296114.0,296114.0,296114.0,0.0,historis
KOTA BEKASI,0,2021,296114.0,296114.0,296114.0,0.0,historis
KOTA BEKASI,0,2021,296114.0,296114.0,296114.0,0.0,historis
KOTA BEKASI,0,2021,296114.0,296114.0,296114.0,0.0,historis
KOTA BEKASI,0,2021,296114.0,296114.0,296114.0,0.0,historis
KOTA BEKASI,0,2021,296114.0,296114.0,296114.0,0.0,historis
KOTA BEKASI,0,2022,64859.0,296114.0,296114.0,0.0,historis
KOTA BEKASI,0,2022,64859.0,64859.0,296114.0,-0.7809661144018858,historis
KOTA BEKASI,0,2022,64859.0,64859.0,64859.0,0.0,historis
KOTA BEKASI,0,2022,64859.0,64859.0,64859.0,0.0,historis
KOTA BEKASI,0,2022,64859.0,64859.0,64859.0,0.0,historis
KOTA BEKASI,0,2022,64859.0,64859.0,64859.0,0.0,historis
KOTA BEKASI,0,2022,64859.0,64859.0,64859.0,0.0,historis
KOTA BEKASI,0,2022,64859.0,64859.0,64859.0,0.0,historis
KOTA BEKASI,0,2022,64859.0,64859.0,64859.0,0.0,historis
KOTA BEKASI,0,2023,307271.0,64859.0,64859.0,0.0,historis
KOTA BEKASI,0,2023,307271.0,307271.0,64859.0,3.7375229343653156,historis
KOTA BEKASI,0,2023,307271.0,307271.0,307271.0,0.0,historis
KOTA BEKASI,0,2023,307271.0,307271.0,307271.0,0.0,historis
KOTA BEKASI,0,2023,307271.0,307271.0,307271.0,0.0,historis
KOTA BEKASI,0,2023,307271.0,307271.0,307271.0,0.0,historis
KOTA BEKASI,0,2023,307271.0,307271.0,307271.0,0.0,historis
KOTA BEKASI,0,2024,311207.0,307271.0,307271.0,0.0,historis
KOTA BEKASI,0,2024,311207.0,311207.0,307271.0,0.012809539461908218,historis
KOTA BEKASI,0,2024,311207.0,311207.0,311207.0,0.0,historis
KOTA BEKASI,0,2024,311207.0,311207.0,311207.0,0.0,historis
KOTA BEKASI,0,2024,311207.0,311207.0,311207.0,0.0,historis
KOTA BEKASI,0,2024,311207.0,311207.0,311207.0,0.0,historis
KOTA BEKASI,0,2024,311207.0,311207.0,311207.0,0.0,historis
KOTA BEKASI,0,2024,311207.0,311207.0,311207.0,0.0,historis
KOTA BEKASI,0,2024,311207.0,311207.0,311207.0,0.0,historis
KOTA BEKASI,0,2024,311207.0,311207.0,311207.0,0.0,historis
KOTA BEKASI,0,2025,320873.0,311207.0,311207.0,0.0,historis
KOTA BEKASI,0,2026,320873.0,320873.0,311207.0,0.0311,prediksi
KOTA BEKASI,0,2027,320873.0,320873.0,320873.0,0.0,prediksi
KOTA BEKASI,0,2028,320873.0,320873.0,320873.0,0.0,prediksi
KOTA BEKASI,0,2029,320873.0,320873.0,320873.0,0.0,prediksi
KOTA BEKASI,0,2030,320873.0,320873.0,320873.0,0.0,prediksi
KOTA BEKASI,1,2016,0.0,0.0,0.0,0.0,historis
KOTA BEKASI,1,2017,0.0,0.0,0.0,0.0,historis
KOTA BEKASI,1,2018,1250955.0,0.0,0.0,0.0,historis
KOTA BEKASI,1,2019,1251694.0,1250955.0,0.0,0.0,historis
KOTA BEKASI,1,2020,1186853.0,1251694.0,1250955.0,0.0005907486680176346,historis
KOTA BEKASI,1,2021,1160088.0,1186853.0,1251694.0,-0.05180259712038246,historis
KOTA BEKASI,1,2021,1160088.0,1160088.0,1186853.0,-0.0225512342303554,historis
KOTA BEKASI,1,2021,1160088.0,1160088.0,1160088.0,0.0,historis
KOTA BEKASI,1,2021,1160088.0,1160088.0,1160088.0,0.0,historis
KOTA BEKASI,1,2021,1160088.0,1160088.0,1160088.0,0.0,historis
KOTA BEKASI,1,2021,1160088.0,1160088.0,1160088.0,0.0,historis
KOTA BEKASI,1,2021,1160088.0,1160088.0,1160088.0,0.0,historis
KOTA BEKASI,1,2021,1160088.0,1160088.0,1160088.0,0.0,historis
KOTA BEKASI,1,2021,1160088.0,1160088.0,1160088.0,0.0,historis
KOTA BEKASI,1,2021,1160088.0,1160088.0,1160088.0,0.0,historis
KOTA BEKASI,1,2021,1160088.0,1160088.0,1160088.0,0.0,historis
KOTA BEKASI,1,2021,1160088.0,1160088.0,1160088.0,0.0,historis
KOTA BEKASI,1,2022,306566.0,1160088.0,1160088.0,0.0,historis
KOTA BEKASI,1,2022,306566.0,306566.0,1160088.0,-0.7357390129024695,historis
KOTA BEKASI,1,2022,306566.0,306566.0,306566.0,0.0,historis
KOTA BEKASI,1,2022,306566.0,306566.0,306566.0,0.0,historis
KOTA BEKASI,1,2022,306566.0,306566.0,306566.0,0.0,historis
KOTA BEKASI,1,2022,306566.0,306566.0,306566.0,0.0,historis
KOTA BEKASI,1,2022,306566.0,306566.0,306566.0,0.0,historis
KOTA BEKASI,1,2022,306566.0,306566.0,306566.0,0.0,historis
KOTA BEKASI,1,2022,306566.0,306566.0,306566.0,0.0,historis
KOTA BEKASI,1,2023,1154277.0,306566.0,306566.0,0.0,historis
KOTA BEKASI,1,2023,1154277.0,1154277.0,306566.0,2.7651827012780283,historis
KOTA BEKASI,1,2023,1154277.0,1154277.0,1154277.0,0.0,historis
KOTA BEKASI,1,2023,1154277.0,1154277.0,1154277.0,0.0,historis
KOTA BEKASI,1,2023,1154277.0,1154277.0,1154277.0,0.0,historis
KOTA BEKASI,1,2023,1154277.0,1154277.0,1154277.0,0.0,historis
KOTA BEKASI,1,2023,1154277.0,1154277.0,1154277.0,0.0,historis
KOTA BEKASI,1,2024,1145967.0,1154277.0,1154277.0,0.0,historis
KOTA BEKASI,1,2024,1145967.0,1145967.0,1154277.0,-0.007199311776982475,historis
KOTA BEKASI,1,2024,1145967.0,1145967.0,1145967.0,0.0,historis
KOTA BEKASI,1,2024,1145967.0,1145967.0,1145967.0,0.0,historis
KOTA BEKASI,1,2024,1145967.0,1145967.0,1145967.0,0.0,historis
KOTA BEKASI,1,2024,1145967.0,1145967.0,1145967.0,0.0,historis
KOTA BEKASI,1,2024,1145967.0,1145967.0,1145967.0,0.0,historis
KOTA BEKASI,1,2024,1145967.0,1145967.0,1145967.0,0.0,historis
KOTA BEKASI,1,2024,1145967.0,1145967.0,1145967.0,0.0,historis
KOTA BEKASI,1,2024,1145967.0,1145967.0,1145967.0,0.0,historis
KOTA BEKASI,1,2025,1153053.0,1145967.0,1145967.0,0.0,historis
KOTA BEKASI,1,2026,1145967.0,1153053.0,1145967.0,0.0062,prediksi
KOTA BEKASI,1,2027,1145967.0,1145967.0,1153053.0,-0.0061,prediksi
KOTA BEKASI,1,2028,1145967.0,1145967.0,1145967.0,0.0,prediksi
KOTA BEKASI,1,2029,1145967.0,1145967.0,1145967.0,0.0,prediksi
KOTA BEKASI,1,2030,1145967.0,1145967.0,1145967.0,0.0,prediksi
KOTA BEKASI,2,2016,0.0,0.0,0.0,0.0,historis
KOTA BEKASI,2,2017,0.0,0.0,0.0,0.0,historis
KOTA BEKASI,2,2018,2870.0,0.0,0.0,0.0,historis
KOTA BEKASI,2,2019,2765.0,2870.0,0.0,0.0,historis
KOTA BEKASI,2,2020,2611.0,2765.0,2870.0,-0.036585365853658534,historis
KOTA BEKASI,2,2021,2494.0,2611.0,2765.0,-0.05569620253164557,historis
KOTA BEKASI,2,2021,2494.0,2494.0,2611.0,-0.04481041746457296,historis
KOTA BEKASI,2,2021,2494.0,2494.0,2494.0,0.0,historis
KOTA BEKASI,2,2021,2494.0,2494.0,2494.0,0.0,historis
KOTA BEKASI,2,2021,2494.0,2494.0,2494.0,0.0,historis
KOTA BEKASI,2,2021,2494.0,2494.0,2494.0,0.0,historis
KOTA BEKASI,2,2021,2494.0,2494.0,2494.0,0.0,historis
KOTA BEKASI,2,2021,2494.0,2494.0,2494.0,0.0,historis
KOTA BEKASI,2,2021,2494.0,2494.0,2494.0,0.0,historis
KOTA BEKASI,2,2021,2494.0,2494.0,2494.0,0.0,historis
KOTA BEKASI,2,2021,2494.0,2494.0,2494.0,0.0,historis
KOTA BEKASI,2,2021,2494.0,2494.0,2494.0,0.0,historis
KOTA BEKASI,2,2022,305.0,2494.0,2494.0,0.0,historis
KOTA BEKASI,2,2022,305.0,305.0,2494.0,-0.8777064955894146,historis
KOTA BEKASI,2,2022,305.0,305.0,305.0,0.0,historis
KOTA BEKASI,2,2022,305.0,305.0,305.0,0.0,historis
KOTA BEKASI,2,2022,305.0,305.0,305.0,0.0,historis
KOTA BEKASI,2,2022,305.0,305.0,305.0,0.0,historis
KOTA BEKASI,2,2022,305.0,305.0,305.0,0.0,historis
KOTA BEKASI,2,2022,305.0,305.0,305.0,0.0,historis
KOTA BEKASI,2,2022,305.0,305.0,305.0,0.0,historis
KOTA BEKASI,2,2023,2458.0,305.0,305.0,0.0,historis
KOTA BEKASI,2,2023,2458.0,2458.0,305.0,7.059016393442623,historis
KOTA BEKASI,2,2023,2458.0,2458.0,2458.0,0.0,historis
KOTA BEKASI,2,2023,2458.0,2458.0,2458.0,0.0,historis
KOTA BEKASI,2,2023,2458.0,2458.0,2458.0,0.0,historis
KOTA BEKASI,2,2023,2458.0,2458.0,2458.0,0.0,historis
KOTA BEKASI,2,2023,2458.0,2458.0,2458.0,0.0,historis
KOTA BEKASI,2,2024,2606.0,2458.0,2458.0,0.0,historis
KOTA BEKASI,2,2024,2606.0,2606.0,2458.0,0.060211554109031735,historis
KOTA BEKASI,2,2024,2606.0,2606.0,2606.0,0.0,historis
KOTA BEKASI,2,2024,2606.0,2606.0,2606.0,0.0,historis
KOTA BEKASI,2,2024,2606.0,2606.0,2606.0,0.0,historis
KOTA BEKASI,2,2024,2606.0,2606.0,2606.0,0.0,historis
KOTA BEKASI,2,2024,2606.0,2606.0,2606.0,0.0,historis
KOTA BEKASI,2,2024,2606.0,2606.0,2606.0,0.0,historis
KOTA BEKASI,2,2024,2606.0,2606.0,2606.0,0.0,historis
KOTA BEKASI,2,2024,2606.0,2606.0,2606.0,0.0,historis
KOTA BEKASI,2,2025,2724.0,2606.0,2606.0,0.0,historis
KOTA BEKASI,2,2026,2609.0,2724.0,2606.0,0.0453,prediksi
KOTA BEKASI,2,2027,2609.0,2609.0,2724.0,-0.0422,prediksi
KOTA BEKASI,2,2028,2609.0,2609.0,2609.0,0.0,prediksi
KOTA BEKASI,2,2029,2609.0,2609.0,2609.0,0.0,prediksi
KOTA BEKASI,2,2030,2609.0,2609.0,2609.0,0.0,prediksi
KOTA BEKASI,3,2016,0.0,0.0,0.0,0.0,historis
KOTA BEKASI,3,2017,0.0,0.0,0.0,0.0,historis
KOTA BEKASI,3,2018,48377.0,0.0,0.0,0.0,historis
KOTA BEKASI,3,2019,49867.0,48377.0,0.0,0.0,historis
KOTA BEKASI,3,2020,49129.0,49867.0,48377.0,0.03079976021663187,historis
KOTA BEKASI,3,2021,49917.0,49129.0,49867.0,-0.014799366314396293,historis
KOTA BEKASI,3,2021,49917.0,49917.0,49129.0,0.01603940646054265,historis
KOTA BEKASI,3,2021,49917.0,49917.0,49917.0,0.0,historis
KOTA BEKASI,3,2021,49917.0,49917.0,49917.0,0.0,historis
KOTA BEKASI,3,2021,49917.0,49917.0,49917.0,0.0,historis
KOTA BEKASI,3,2021,49917.0,49917.0,49917.0,0.0,historis
KOTA BEKASI,3,2021,49917.0,49917.0,49917.0,0.0,historis
KOTA BEKASI,3,2021,49917.0,49917.0,49917.0,0.0,historis
KOTA BEKASI,3,2021,49917.0,49917.0,49917.0,0.0,historis
KOTA BEKASI,3,2021,49917.0,49917.0,49917.0,0.0,historis
KOTA BEKASI,3,2021,49917.0,49917.0,49917.0,0.0,historis
KOTA BEKASI,3,2021,49917.0,49917.0,49917.0,0.0,historis
KOTA BEKASI,3,2022,6877.0,49917.0,49917.0,0.0,historis
KOTA BEKASI,3,2022,6877.0,6877.0,49917.0,-0.8622313039645813,historis
KOTA BEKASI,3,2022,6877.0,6877.0,6877.0,0.0,historis
KOTA BEKASI,3,2022,6877.0,6877.0,6877.0,0.0,historis
KOTA BEKASI,3,2022,6877.0,6877.0,6877.0,0.0,historis
KOTA BEKASI,3,2022,6877.0,6877.0,6877.0,0.0,historis
KOTA BEKASI,3,2022,6877.0,6877.0,6877.0,0.0,historis
KOTA BEKASI,3,2022,6877.0,6877.0,6877.0,0.0,historis
KOTA BEKASI,3,2022,6877.0,6877.0,6877.0,0.0,historis
KOTA BEKASI,3,2023,53297.0,6877.0,6877.0,0.0,historis
KOTA BEKASI,3,2023,53297.0,53297.0,6877.0,6.750036353060928,historis
KOTA BEKASI,3,2023,53297.0,53297.0,53297.0,0.0,historis
KOTA BEKASI,3,2023,53297.0,53297.0,53297.0,0.0,historis
KOTA BEKASI,3,2023,53297.0,53297.0,53297.0,0.0,historis
KOTA BEKASI,3,2023,53297.0,53297.0,53297.0,0.0,historis
KOTA BEKASI,3,2023,53297.0,53297.0,53297.0,0.0,historis
KOTA BEKASI,3,2024,54344.0,53297.0,53297.0,0.0,historis
KOTA BEKASI,3,2024,54344.0,54344.0,53297.0,0.019644632906167327,historis
KOTA BEKASI,3,2024,54344.0,54344.0,54344.0,0.0,historis
KOTA BEKASI,3,2024,54344.0,54344.0,54344.0,0.0,historis
KOTA BEKASI,3,2024,54344.0,54344.0,54344.0,0.0,historis
KOTA BEKASI,3,2024,54344.0,54344.0,54344.0,0.0,historis
KOTA BEKASI,3,2024,54344.0,54344.0,54344.0,0.0,historis
KOTA BEKASI,3,2024,54344.0,54344.0,54344.0,0.0,historis
KOTA BEKASI,3,2024,54344.0,54344.0,54344.0,0.0,historis
KOTA BEKASI,3,2024,54344.0,54344.0,54344.0,0.0,historis
KOTA BEKASI,3,2025,56341.0,54344.0,54344.0,0.0,historis
KOTA BEKASI,3,2026,51445.0,56341.0,54344.0,0.0367,prediksi
KOTA BEKASI,3,2027,61401.0,51445.0,56341.0,-0.0869,prediksi
KOTA BEKASI,3,2028,62313.0,61401.0,51445.0,0.1935,prediksi
KOTA BEKASI,3,2029,62313.0,62313.0,61401.0,0.0149,prediksi
KOTA BEKASI,3,2030,62313.0,62313.0,62313.0,0.0,prediksi
KOTA BOGOR,0,2016,0.0,0.0,0.0,0.0,historis
KOTA BOGOR,0,2017,0.0,0.0,0.0,0.0,historis
KOTA BOGOR,0,2018,91835.0,0.0,0.0,0.0,historis
KOTA BOGOR,0,2019,94578.0,91835.0,0.0,0.0,historis
KOTA BOGOR,0,2020,88704.0,94578.0,91835.0,0.029868786410409975,historis
KOTA BOGOR,0,2021,90003.0,88704.0,94578.0,-0.062107466852756456,historis
KOTA BOGOR,0,2021,90003.0,90003.0,88704.0,0.014644209956709956,historis
KOTA BOGOR,0,2021,90003.0,90003.0,90003.0,0.0,historis
KOTA BOGOR,0,2021,90003.0,90003.0,90003.0,0.0,historis
KOTA BOGOR,0,2021,90003.0,90003.0,90003.0,0.0,historis
KOTA BOGOR,0,2021,90003.0,90003.0,90003.0,0.0,historis
KOTA BOGOR,0,2021,90003.0,90003.0,90003.0,0.0,historis
KOTA BOGOR,0,2021,90003.0,90003.0,90003.0,0.0,historis
KOTA BOGOR,0,2021,90003.0,90003.0,90003.0,0.0,historis
KOTA BOGOR,0,2021,90003.0,90003.0,90003.0,0.0,historis
KOTA BOGOR,0,2021,90003.0,90003.0,90003.0,0.0,historis
KOTA BOGOR,0,2021,90003.0,90003.0,90003.0,0.0,historis
KOTA BOGOR,0,2021,90003.0,90003.0,90003.0,0.0,historis
KOTA BOGOR,0,2021,90003.0,90003.0,90003.0,0.0,historis
KOTA BOGOR,0,2022,93048.0,90003.0,90003.0,0.0,historis
KOTA BOGOR,0,2022,93048.0,93048.0,90003.0,0.0338322055931469,historis
KOTA BOGOR,0,2022,93048.0,93048.0,93048.0,0.0,historis
KOTA BOGOR,0,2022,93048.0,93048.0,93048.0,0.0,historis
KOTA BOGOR,0,2022,93048.0,93048.0,93048.0,0.0,historis
KOTA BOGOR,0,2022,93048.0,93048.0,93048.0,0.0,historis
KOTA BOGOR,0,2023,95619.0,93048.0,93048.0,0.0,historis
KOTA BOGOR,0,2023,95619.0,95619.0,93048.0,0.027630900180551973,historis
KOTA BOGOR,0,2023,95619.0,95619.0,95619.0,0.0,historis
KOTA BOGOR,0,2023,95619.0,95619.0,95619.0,0.0,historis
KOTA BOGOR,0,2023,95619.0,95619.0,95619.0,0.0,historis
KOTA BOGOR,0,2023,95619.0,95619.0,95619.0,0.0,historis
KOTA BOGOR,0,2024,96220.0,95619.0,95619.0,0.0,historis
KOTA BOGOR,0,2024,96220.0,96220.0,95619.0,0.006285361695897259,historis
KOTA BOGOR,0,2024,96220.0,96220.0,96220.0,0.0,historis
KOTA BOGOR,0,2024,96220.0,96220.0,96220.0,0.0,historis
KOTA BOGOR,0,2024,96220.0,96220.0,96220.0,0.0,historis
KOTA BOGOR,0,2024,96220.0,96220.0,96220.0,0.0,historis
KOTA BOGOR,0,2024,96220.0,96220.0,96220.0,0.0,historis
KOTA BOGOR,0,2024,96220.0,96220.0,96220.0,0.0,historis
KOTA BOGOR,0,2025,97652.0,96220.0,96220.0,0.0,historis
KOTA BOGOR,0,2026,96108.0,97652.0,96220.0,0.0149,prediksi
KOTA BOGOR,0,2027,96108.0,96108.0,97652.0,-0.0158,prediksi
KOTA BOGOR,0,2028,96108.0,96108.0,96108.0,0.0,prediksi
KOTA BOGOR,0,2029,96108.0,96108.0,96108.0,0.0,prediksi
KOTA BOGOR,0,2030,96108.0,96108.0,96108.0,0.0,prediksi
KOTA BOGOR,1,2016,0.0,0.0,0.0,0.0,historis
KOTA BOGOR,1,2017,0.0,0.0,0.0,0.0,historis
KOTA BOGOR,1,2018,373434.0,0.0,0.0,0.0,historis
KOTA BOGOR,1,2019,380391.0,373434.0,0.0,0.0,historis
KOTA BOGOR,1,2020,358167.0,380391.0,373434.0,0.018629798036600847,historis
KOTA BOGOR,1,2021,359716.0,358167.0,380391.0,-0.05842409520729986,historis
KOTA BOGOR,1,2021,359716.0,359716.0,358167.0,0.004324798208656855,historis
KOTA BOGOR,1,2021,359716.0,359716.0,359716.0,0.0,historis
KOTA BOGOR,1,2021,359716.0,359716.0,359716.0,0.0,historis
KOTA BOGOR,1,2021,359716.0,359716.0,359716.0,0.0,historis
KOTA BOGOR,1,2021,359716.0,359716.0,359716.0,0.0,historis
KOTA BOGOR,1,2021,359716.0,359716.0,359716.0,0.0,historis
KOTA BOGOR,1,2021,359716.0,359716.0,359716.0,0.0,historis
KOTA BOGOR,1,2021,359716.0,359716.0,359716.0,0.0,historis
KOTA BOGOR,1,2021,359716.0,359716.0,359716.0,0.0,historis
KOTA BOGOR,1,2021,359716.0,359716.0,359716.0,0.0,historis
KOTA BOGOR,1,2021,359716.0,359716.0,359716.0,0.0,historis
KOTA BOGOR,1,2021,359716.0,359716.0,359716.0,0.0,historis
KOTA BOGOR,1,2021,359716.0,359716.0,359716.0,0.0,historis
KOTA BOGOR,1,2022,362278.0,359716.0,359716.0,0.0,historis
KOTA BOGOR,1,2022,362278.0,362278.0,359716.0,0.007122285358449444,historis
KOTA BOGOR,1,2022,362278.0,362278.0,362278.0,0.0,historis
KOTA BOGOR,1,2022,362278.0,362278.0,362278.0,0.0,historis
KOTA BOGOR,1,2022,362278.0,362278.0,362278.0,0.0,historis
KOTA BOGOR,1,2022,362278.0,362278.0,362278.0,0.0,historis
KOTA BOGOR,1,2023,371715.0,362278.0,362278.0,0.0,historis
KOTA BOGOR,1,2023,371715.0,371715.0,362278.0,0.026049056249620457,historis
KOTA BOGOR,1,2023,371715.0,371715.0,371715.0,0.0,historis
KOTA BOGOR,1,2023,371715.0,371715.0,371715.0,0.0,historis
KOTA BOGOR,1,2023,371715.0,371715.0,371715.0,0.0,historis
KOTA BOGOR,1,2023,371715.0,371715.0,371715.0,0.0,historis
KOTA BOGOR,1,2024,372957.0,371715.0,371715.0,0.0,historis
KOTA BOGOR,1,2024,372957.0,372957.0,371715.0,0.003341269521003995,historis
KOTA BOGOR,1,2024,372957.0,372957.0,372957.0,0.0,historis
KOTA BOGOR,1,2024,372957.0,372957.0,372957.0,0.0,historis
KOTA BOGOR,1,2024,372957.0,372957.0,372957.0,0.0,historis
KOTA BOGOR,1,2024,372957.0,372957.0,372957.0,0.0,historis
KOTA BOGOR,1,2024,372957.0,372957.0,372957.0,0.0,historis
KOTA BOGOR,1,2024,372957.0,372957.0,372957.0,0.0,historis
KOTA BOGOR,1,2025,374932.0,372957.0,372957.0,0.0,historis
KOTA BOGOR,1,2026,373447.0,374932.0,372957.0,0.0053,prediksi
KOTA BOGOR,1,2027,373447.0,373447.0,374932.0,-0.004,prediksi
KOTA BOGOR,1,2028,373447.0,373447.0,373447.0,0.0,prediksi
KOTA BOGOR,1,2029,373447.0,373447.0,373447.0,0.0,prediksi
KOTA BOGOR,1,2030,373447.0,373447.0,373447.0,0.0,prediksi
KOTA BOGOR,2,2016,0.0,0.0,0.0,0.0,historis
KOTA BOGOR,2,2017,0.0,0.0,0.0,0.0,historis
KOTA BOGOR,2,2018,775.0,0.0,0.0,0.0,historis
KOTA BOGOR,2,2019,752.0,775.0,0.0,0.0,historis
KOTA BOGOR,2,2020,674.0,752.0,775.0,-0.02967741935483871,historis
KOTA BOGOR,2,2021,690.0,674.0,752.0,-0.10372340425531915,historis
KOTA BOGOR,2,2021,690.0,690.0,674.0,0.02373887240356083,historis
KOTA BOGOR,2,2021,690.0,690.0,690.0,0.0,historis
KOTA BOGOR,2,2021,690.0,690.0,690.0,0.0,historis
KOTA BOGOR,2,2021,690.0,690.0,690.0,0.0,historis
KOTA BOGOR,2,2021,690.0,690.0,690.0,0.0,historis
KOTA BOGOR,2,2021,690.0,690.0,690.0,0.0,historis
KOTA BOGOR,2,2021,690.0,690.0,690.0,0.0,historis
KOTA BOGOR,2,2021,690.0,690.0,690.0,0.0,historis
KOTA BOGOR,2,2021,690.0,690.0,690.0,0.0,historis
KOTA BOGOR,2,2021,690.0,690.0,690.0,0.0,historis
KOTA BOGOR,2,2021,690.0,690.0,690.0,0.0,historis
KOTA BOGOR,2,2021,690.0,690.0,690.0,0.0,historis
KOTA BOGOR,2,2021,690.0,690.0,690.0,0.0,historis
KOTA BOGOR,2,2022,621.0,690.0,690.0,0.0,historis
KOTA BOGOR,2,2022,621.0,621.0,690.0,-0.1,historis
KOTA BOGOR,2,2022,621.0,621.0,621.0,0.0,historis
KOTA BOGOR,2,2022,621.0,621.0,621.0,0.0,historis
KOTA BOGOR,2,2022,621.0,621.0,621.0,0.0,historis
KOTA BOGOR,2,2022,621.0,621.0,621.0,0.0,historis
KOTA BOGOR,2,2023,630.0,621.0,621.0,0.0,historis
KOTA BOGOR,2,2023,630.0,630.0,621.0,0.014492753623188406,historis
KOTA BOGOR,2,2023,630.0,630.0,630.0,0.0,historis
KOTA BOGOR,2,2023,630.0,630.0,630.0,0.0,historis
KOTA BOGOR,2,2023,630.0,630.0,630.0,0.0,historis
KOTA BOGOR,2,2023,630.0,630.0,630.0,0.0,historis
